version
202
timestamp,L_value1,L_value2,L_value3,L_value4,R_value1,R_value2,R_value3,R_value4,COP_Left,COP_Right,COP_Front,COP_Back,COP_Left_Front,COP_Left_Back,COP_Right_Front,COP_Right_Back,L_ACC_X,L_ACC_Y,L_ACC_Z,R_ACC_X,R_ACC_Y,R_ACC_Z,L_value1_raw,L_value2_raw,L_value3_raw,L_value4_raw,R_value1_raw,R_value2_raw,R_value3_raw,R_value4_raw
890.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,0,0,0,2,0
920.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,0,0,0,2,0
950.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,2,0,0,0,1,0,1,0
980.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,0,0,1,0,0,0,0,0
1010.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,13,0,0,0,0,0,1,0,0,0
1040.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,13,0,0,0,0,0,1,0,0,0
1070.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,13,0,0,0,0,0,0,1,2,1
1100.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,13,0,0,0,0,0,0,1,2,1
1130.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,0,1,0,0,0
1160.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,1,0,1,0,0,2,0,0
1190.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,1,0,1,0,0,2,0,0
1220.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,0,0,0,0,0,0
1250.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,0,0,0,0,0
1280.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,0,0,0,0,0,1
1310.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,0,0,2,2,2
1340.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,36,0,0,0,10,0,0,0,0,0,0,2,2,2
1370.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,36,0,0,0,12,0,0,0,0,0,0,0,0,0
1400.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,36,0,0,0,12,0,0,0,0,0,0,0,0,0
1429.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,45,0,0,12,0,0,0,0,2,0,0,0,0
1460.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,24,0,0,0,10,0,0,0,1,9,0,0,1,0
1490.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,24,0,0,0,10,0,0,0,1,9,0,0,1,0
1520.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,24,0,0,0,10,0,0,0,1,9,0,0,1,0
1550.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,24,0,0,0,8,0,0,0,1,9,0,2,0,0
1580.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,6,0,0,0,0,30,1,0,2,0
1610.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,6,0,0,0,0,30,1,0,2,0
1640.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,12,0,0,0,0,30,1,0,0,0
1670.0,0,0,0,29,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,12,0,0,0,0,236,1,0,0,0
1700.0,0,0,0,45,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,12,0,0,0,0,307,1,0,0,0
1730.0,0,0,0,46,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,12,0,0,0,0,311,1,0,0,0
1759.0,0,0,0,59,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,12,0,0,0,0,373,1,0,0,0
1790.0,0,0,0,65,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,8,0,0,0,0,401,0,0,0,0
1820.0,0,0,0,71,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,1,11,0,0,0,0,427,1,1,1,1
1850.0,0,0,0,71,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,5,0,0,0,0,427,0,0,1,1
1880.0,0,0,0,74,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,11,0,0,0,0,441,0,0,0,0
1910.0,0,0,0,75,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,11,0,0,0,0,445,2,2,0,0
1940.0,0,0,0,77,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,11,0,0,0,0,457,2,2,0,0
1970.0,0,0,0,79,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,11,0,0,0,0,464,2,2,0,0
2000.0,0,0,0,82,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,11,0,0,0,1,478,2,2,0,0
2030.0,0,0,0,84,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,5,0,0,0,0,487,0,0,0,1
2059.0,0,0,0,84,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,8,0,0,0,0,487,1,2,2,1
2090.0,0,0,0,84,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,8,0,0,0,0,487,1,2,2,1
2120.0,0,0,0,76,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,7,0,0,1,0,451,1,1,0,0
2150.0,0,0,0,50,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,10,0,0,0,0,333,0,0,0,0
2180.0,0,0,0,49,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,8,0,0,0,0,325,0,1,0,0
2209.0,0,0,0,22,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,13,0,0,0,0,205,1,1,0,2
2240.0,0,0,0,2,0,0,0,0,66,34,0,100,0,100,50,50,0,0,0,0,11,0,0,0,0,113,3,2,1,0
2270.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,5,0,0,0,1,76,0,2,0,2
2300.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,5,0,0,0,1,76,0,2,0,2
2330.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,7,0,0,0,0,25,2,2,0,0
2359.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,7,0,0,0,0,25,2,2,0,0
2390.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,9,0,1,0,0
2420.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,9,0,0,0,0
2450.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,9,0,2,3,0
2479.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,9,0,2,3,0
2510.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,0,0,2,3,0
2540.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,0,0,2,3,0
2570.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,0,0,2,1,1
2600.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,1,0,1,0,1,1,2
2629.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,30,0,1,1,2
2660.0,0,0,0,13,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,10,0,0,0,0,163,0,1,1,2
2690.0,0,0,0,14,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,10,0,0,0,0,168,0,1,1,2
2720.0,0,0,0,47,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,13,0,0,0,0,319,1,0,0,0
2750.0,0,0,0,57,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,13,0,0,0,0,364,1,0,0,0
2780.0,0,0,0,70,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,13,0,0,0,0,421,1,0,0,0
2810.0,0,0,0,73,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,13,0,0,0,0,435,1,0,0,0
2840.0,0,0,0,73,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,5,0,0,0,0,435,1,0,0,0
2870.0,0,0,0,70,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,10,0,0,0,0,425,2,0,0,0
2900.0,0,0,0,68,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,12,0,0,0,0,415,0,0,0,0
2930.0,0,0,0,68,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,11,0,0,0,0,415,0,0,1,1
2960.0,0,0,0,43,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,11,0,0,0,0,298,0,0,1,1
2990.0,0,0,0,7,0,0,0,0,66,34,0,100,0,100,50,50,0,0,0,0,11,0,0,0,0,135,0,0,1,1
3020.0,0,0,0,4,0,0,0,0,66,34,0,100,0,100,50,50,0,0,0,0,11,0,0,0,0,120,0,0,1,1
3050.0,0,0,0,4,0,0,0,0,66,34,0,100,0,100,50,50,0,0,0,0,9,0,0,0,0,120,0,3,1,1
3079.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,0,10,0,3,1,1
3110.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,26,0,0,0,9,0,0,0,0,27,0,3,1,1
3140.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,26,0,0,0,9,0,0,0,0,27,0,3,1,1
3170.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,28,0,0,0,10,0,0,0,0,11,1,0,2,0
3200.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,28,0,0,0,10,0,0,0,0,11,1,0,2,0
3229.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,1,9,1,0,2,0
3260.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,0,0,1,9,0,1,0,1
3290.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,4,1,2,0,2
3320.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,1,62,2,1,0,0
3350.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,1,48,0,0,1,0
3380.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,1,48,0,0,1,0
3410.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,7,0,0,0,1,48,0,0,0,0
3439.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,7,0,0,0,1,48,0,0,0,0
3470.0,0,0,0,62,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,4,0,0,0,0,388,0,1,0,1
3500.0,0,0,0,66,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,4,0,0,0,0,404,0,1,0,1
3530.0,0,0,0,66,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,4,0,0,0,0,404,0,1,0,1
3560.0,0,0,0,66,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,10,0,0,0,0,404,0,1,0,1
3590.0,0,0,0,66,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,10,0,0,0,0,404,0,1,0,1
3620.0,0,0,0,66,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,9,0,0,0,0,404,0,0,1,0
3650.0,0,0,0,66,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,9,0,0,0,0,404,0,0,1,0
3680.0,0,0,0,31,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,4,0,0,0,0,244,0,2,0,0
3710.0,0,0,0,13,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,4,0,0,0,0,160,0,2,0,0
3740.0,0,0,0,6,0,0,0,0,66,34,0,100,0,100,50,50,0,0,0,0,13,0,0,0,0,128,2,0,0,0
3770.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,13,0,0,0,0,86,2,0,0,0
3800.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,25,2,3,1,2
3830.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,1,0,0,30,2,3,1,2
3860.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,1,0,0,30,2,3,1,2
3890.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,12,0,0,0,0
3920.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,6,0,0,0,0,11,0,0,0,0
3950.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,6,0,0,0,0,8,0,0,0,0
3980.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,6,0,0,0,0,4,0,0,0,0
4010.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,0,1,0,0,0,0,0,0
4040.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,0,0,0,0,0,0,0,0
4070.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,0,2,0,0,0,0,0,0
4100.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4130.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4160.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,0,0,0,0,0,0
4190.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,0,0,0,0,0,0
4220.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,0,0,0,0,0,0
4250.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,0,0,0,0,0,0
4280.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,2,0,0,0,0,0,0,0
4310.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,1,0,0,0,0,0
4340.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,1,0,0,0,0,0
4370.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,0,0,0,2,0
4400.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,0,1,1,0,3
4430.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,0,1,1,0,3
4460.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,11,0,0,0,0,0,1,1,0,3
4489.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,0,0,1,0,0,0
4520.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,0,0,0,0,0
4550.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,0,0,0,0,0
4580.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,1,15,0,0,0,0,0,2,0,0,1
4610.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,1,15,0,0,0,0,0,2,0,0,1
4640.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,1,0,0,0,0,1,0,65
4670.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,2,0,0,0,0,1,0,65
4700.0,0,0,0,0,0,0,0,31,0,100,0,100,50,50,0,100,0,0,0,0,3,0,0,0,1,1,0,0,0,278
4730.0,0,0,0,0,0,0,0,31,0,100,0,100,50,50,0,100,0,0,0,0,3,0,0,0,0,0,0,0,0,278
4760.0,0,0,0,0,0,0,0,50,0,100,0,100,50,50,0,100,0,0,0,0,4,0,0,0,0,0,1,0,0,369
4790.0,0,0,0,0,0,0,0,56,0,100,0,100,50,50,0,100,0,0,0,0,4,0,0,0,0,0,0,0,0,398
4820.0,0,0,0,0,0,0,0,56,0,100,0,100,50,50,0,100,0,0,0,0,4,0,0,0,0,0,0,0,0,398
4850.0,0,0,0,0,0,0,0,56,0,100,0,100,50,50,0,100,0,0,0,0,4,0,0,0,0,0,0,0,0,398
4880.0,0,0,0,0,0,0,0,70,0,100,0,100,50,50,0,100,0,0,0,2,0,0,0,0,0,0,1,1,1,468
4910.0,0,0,0,0,0,0,0,71,0,100,0,100,50,50,0,100,0,0,0,2,0,0,0,0,0,0,1,1,1,472
4940.0,0,0,0,0,0,0,0,48,0,100,0,100,50,50,0,100,0,0,0,0,0,0,0,0,0,0,1,2,0,363
4969.0,0,0,0,0,0,0,0,47,0,100,0,100,50,50,0,100,0,0,0,0,0,0,0,0,0,0,1,2,0,356
4999.0,0,0,0,0,0,0,0,14,0,100,0,100,50,50,0,100,0,0,0,0,6,0,0,0,1,0,0,0,0,196
5030.0,0,0,0,0,0,0,0,14,0,100,0,100,50,50,0,100,0,0,0,0,6,0,0,0,1,0,0,0,0,196
5060.0,0,0,0,0,0,0,0,14,0,100,0,100,50,50,0,100,0,0,0,0,6,0,0,0,1,0,0,0,0,196
5090.0,0,0,0,0,0,0,0,14,0,100,0,100,50,50,0,100,0,0,0,0,6,0,0,0,0,0,0,0,0,196
5119.0,0,0,0,0,0,0,0,14,0,100,0,100,50,50,0,100,0,0,0,0,6,0,1,0,0,0,0,0,0,196
5150.0,0,0,0,0,0,0,0,14,0,100,0,100,50,50,0,100,0,0,0,0,6,0,0,0,0,1,0,0,0,196
5180.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,4,0,0,0,0,0,0,1,1,0
5210.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,0,0,2,0,1
5240.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,0,0,0,0,0,2,0,0
5269.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,0,0,0,0,0,2,0,0
5300.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,4,0,0,1,0,0,2,0,0,0
5330.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,2,0,0,0,0,0,0,0,0,4
5360.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,6,0,0,0,0,0,0,1,0,48
5389.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,4,0,0,0,0,0,0,1,0,120
5419.0,0,0,0,0,0,0,0,29,0,100,0,100,50,50,0,100,0,0,0,0,4,0,0,0,0,0,0,0,0,269
5450.0,0,0,0,0,0,0,0,49,0,100,0,100,50,50,0,100,0,0,0,0,0,0,0,1,0,0,1,2,0,368
5480.0,0,0,0,0,0,0,0,50,0,100,0,100,50,50,0,100,0,0,0,0,0,0,0,1,0,0,1,2,0,371
5510.0,0,0,0,0,0,0,0,50,0,100,0,100,50,50,0,100,0,0,0,0,0,0,0,0,0,0,1,2,0,371
5540.0,0,0,0,0,0,0,0,60,0,100,0,100,50,50,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,419
5570.0,0,0,0,0,0,0,0,60,0,100,0,100,50,50,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,420
5600.0,0,0,0,0,0,0,0,60,0,100,0,100,50,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,418
5630.0,0,0,0,0,0,0,0,60,0,100,0,100,50,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,418
5660.0,0,0,0,0,0,0,0,55,0,100,0,100,50,50,0,100,0,0,0,0,1,0,0,1,0,0,0,2,0,393
5690.0,0,0,0,0,0,0,0,55,0,100,0,100,50,50,0,100,0,0,0,0,1,0,0,0,0,0,0,2,0,393
5720.0,0,0,0,0,0,0,0,20,0,100,0,100,50,50,0,100,0,0,0,0,26,0,0,0,0,0,0,1,1,225
5750.0,0,0,0,0,0,0,0,25,0,100,0,100,50,50,0,100,0,0,0,0,26,0,0,0,0,0,0,1,1,247
5779.0,0,0,0,0,0,0,0,25,0,100,0,100,50,50,0,100,0,0,0,0,26,0,0,0,0,0,0,1,1,248
5810.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,6,0,0,0,0,0,2,0,0,0
5840.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,6,0,2,0,0,0,2,0,0,0
5870.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,0,0,0,0,14
5900.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,0,0,0,0,0,14
5930.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,0,0,1,1,0,9
5960.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,0,0,0,0,1,1,0,9
5989.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,12,0,0,0,0,0,1,1,1,3
6020.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,0,0,0,0,0,0,0,1
6050.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,10,0,0,0,3,0,1,1,0,1
6080.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,14,53,0,0,0,3,0,2,0,0,0
6110.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,14,53,0,0,0,1,0,2,0,0,0
6140.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,14,53,0,0,0,0,0,2,0,0,0
6170.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,8,1,0,14,53,0,0,0,0,0,2,0,0,0
6200.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,14,53,0,0,0,0,0,2,0,0,0
