version
202
timestamp,L_value1,L_value2,L_value3,L_value4,R_value1,R_value2,R_value3,R_value4,COP_Left,COP_Right,COP_Front,COP_Back,COP_Left_Front,COP_Left_Back,COP_Right_Front,COP_Right_Back,L_ACC_X,L_ACC_Y,L_ACC_Z,R_ACC_X,R_ACC_Y,R_ACC_Z,L_value1_raw,L_value2_raw,L_value3_raw,L_value4_raw,R_value1_raw,R_value2_raw,R_value3_raw,R_value4_raw
5896.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,1,1,0,112,0,0,0,4
5926.0,0,0,0,20,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,0,0,0,0,0,222,0,0,0,0
5956.0,0,0,0,20,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,0,0,0,0,0,222,0,0,0,0
5986.0,0,0,0,67,0,0,0,0,100,0,0,100,0,100,50,50,36,140,0,0,0,0,0,0,0,454,0,0,0,2
6016.0,0,0,0,74,0,0,0,0,100,0,0,100,0,100,50,50,132,97,0,0,0,0,1,0,0,491,0,0,0,0
6046.0,0,0,0,84,0,0,0,0,100,0,0,100,0,100,50,50,0,79,0,0,0,0,0,0,0,536,0,0,0,0
6076.0,0,0,0,84,0,0,0,0,100,0,0,100,0,100,50,50,0,79,0,0,0,0,0,0,0,536,0,0,0,0
6106.0,0,0,0,84,0,0,0,0,100,0,0,100,0,100,50,50,0,79,0,0,0,0,0,0,0,536,0,0,0,0
6135.0,0,0,0,90,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,0,0,0,2,0,567,0,0,0,0
6166.0,0,0,0,90,0,0,0,0,100,0,0,100,0,100,50,50,0,0,0,0,0,0,0,2,0,567,0,0,0,0
6196.0,0,0,0,86,0,0,0,0,100,0,0,100,0,100,50,50,18,77,0,0,0,0,1,0,0,548,0,0,0,0
6226.0,0,0,0,53,0,0,0,0,100,0,0,100,0,100,50,50,0,25,0,0,0,0,0,0,0,387,0,0,0,0
6255.0,0,0,0,20,0,0,0,0,100,0,0,100,0,100,50,50,0,125,0,0,0,0,0,0,0,224,0,0,0,0
6285.0,0,0,0,5,0,0,0,0,66,34,0,100,0,100,50,50,41,134,0,0,26,0,0,0,0,145,0,1,0,2
6316.0,0,0,0,5,0,0,0,0,66,34,0,100,0,100,50,50,41,134,0,0,0,0,0,0,0,145,0,0,0,4
6346.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,54,0,0,0,0,1,0,0,32,0,0,0,4
6376.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,23,0,0,47,0,0,0,0,18,0,0,0,4
6406.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,47,0,0,0,0,11,0,0,0,4
6435.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,64,0,0,0,0,11,0,0,0,14
6466.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,64,0,0,0,0,4,0,0,0,14
6495.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,64,0,0,0,0,3,0,0,0,14
6526.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,33,0,0,0,0,3,1,0,1,41
6555.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,1,0,0,0,68
6585.0,0,0,0,0,0,0,0,16,0,100,0,100,50,50,0,100,0,0,0,0,8,0,0,0,0,1,0,0,0,207
6616.0,0,0,0,0,0,0,0,36,0,100,0,100,50,50,0,100,0,0,0,0,50,0,0,0,0,0,0,0,0,308
6646.0,0,0,0,0,0,0,0,36,0,100,0,100,50,50,0,100,0,0,0,0,50,0,1,1,0,0,0,0,0,308
6676.0,0,0,0,0,0,0,0,36,0,100,0,100,50,50,0,100,0,8,0,0,50,0,0,0,0,0,0,0,0,308
6706.0,0,0,0,0,0,0,0,36,0,100,0,100,50,50,0,100,0,0,0,0,50,0,0,0,0,0,0,0,0,308
6735.0,0,0,0,0,0,0,0,83,0,100,0,100,50,50,0,100,0,0,0,84,27,0,0,0,0,1,0,0,0,546
6766.0,0,0,0,0,0,0,0,83,0,100,0,100,50,50,0,100,0,0,0,84,27,0,0,0,0,0,0,0,0,546
6796.0,0,0,0,0,0,0,0,58,0,100,0,100,50,50,0,100,0,11,0,74,33,0,0,0,0,0,0,2,0,419
6826.0,0,0,0,0,0,0,0,34,0,100,0,100,50,50,0,100,0,0,0,0,186,0,1,0,0,0,0,0,0,297
6856.0,0,0,0,0,0,0,0,34,0,100,0,100,50,50,0,100,0,34,0,0,186,0,0,0,0,4,0,0,0,297
6885.0,0,0,0,0,0,0,0,7,33,67,0,100,50,50,0,100,0,34,0,16,123,0,0,0,0,4,0,0,0,157
6916.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,108,0,0,108,0,1,0,1,0,0,0,0,24
6946.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,108,0,0,0,0,0,0,0,0,24
6976.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,108,0,0,0,0,0,0,0,0,24
7005.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,108,0,0,0,0,0,0,0,0,24
7035.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,3,0,0,0,0,0,0,0,0,4
7066.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,3,0,0,0,0,0,0,0,0,4
7095.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7126.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7156.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,42,0,0,0,0,0,0,0,0,0,0
7185.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,149,0,0,0,0,0,1,0,0,0,0,0,0,0
7216.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,149,0,0,0,0,0,1,0,0,0,0,0,0,0
7246.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,149,0,0,0,0,0,1,0,0,0,0,0,0,0
7276.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7306.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7335.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7366.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7396.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7426.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7456.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7486.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0
7516.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7546.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,12,0,0,0,0,0,0,0,2,0
7576.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,12,0,0,0,0,0,0,0,2,0
7606.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7666.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,38,0
7696.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,1,0,0,0,0,0,38,0
7726.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,1,0,0,0,0,0,38,0
7756.0,0,0,0,0,3,0,41,0,0,100,100,0,50,50,100,0,0,0,0,98,204,183,0,0,0,0,174,50,419,0
7786.0,0,0,0,0,17,0,48,0,0,100,100,0,50,50,100,0,0,0,0,0,130,0,0,0,0,0,260,61,460,0
7816.0,0,0,0,0,17,0,48,0,0,100,100,0,50,50,100,0,0,0,0,0,130,0,0,0,0,0,260,61,460,0
7846.0,0,0,0,0,17,0,48,0,0,100,100,0,50,50,100,0,0,0,0,0,130,0,1,0,0,0,260,61,460,0
7876.0,0,0,0,0,33,0,55,0,0,100,100,0,50,50,100,0,0,0,0,0,212,0,0,0,0,0,362,63,505,0
7906.0,0,0,0,0,28,0,52,0,0,100,100,0,50,50,100,0,0,0,0,34,199,0,0,0,0,0,336,63,489,0
7936.0,0,0,0,0,28,0,52,0,0,100,100,0,50,50,100,0,0,0,0,34,199,0,0,0,0,0,336,63,489,0
7966.0,0,0,0,0,28,0,52,0,0,100,100,0,50,50,100,0,0,0,0,34,199,0,0,0,0,0,336,63,489,0
7996.0,0,0,0,0,28,0,52,0,0,100,100,0,50,50,100,0,0,0,0,34,199,0,0,0,0,0,336,63,489,0
8026.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,17,0,0,0,78,0,0,0,0,0,45,0,127,0
8056.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,17,0,0,0,63,0,0,0,0,0,19,0,62,0
8086.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,60,0,0,0,92,0,0,0,0,0,21,0,45,0
8116.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,60,0,0,0,117,0,0,0,0,0,18,0,23,0
8146.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,60,0,0,0,117,0,0,0,0,0,18,0,23,0
8176.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,146,0,0,0,117,0,0,0,0,0,18,0,23,0
8206.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,102,0,0,0,77,0,4,0,0,0,8,0,5,0
8236.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,88,0,0,0,96,0,0,0,0,0,6,0,0,0
8266.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,88,0,0,0,96,0,0,0,0,0,6,0,0,0
8296.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,88,0,0,0,36,0,0,0,0,0,3,0,1,0
8326.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,39,0,1,0,0,0,2,0,1,0
8356.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,39,0,1,0,0,0,2,0,1,0
8385.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,24,0,0,0,2,0,2,0,0,1
8416.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,33,0,10,0,63,0,0,0,1,0
8446.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,16,0,18,0,97,0,0,0,0,0
8476.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,16,0,18,0,97,0,0,0,0,0
8506.0,7,0,58,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,53,0,197,0,507,0,0,0,0,0
8536.0,12,0,51,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,53,0,228,0,464,0,0,0,0,0
8566.0,12,0,51,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,30,0,228,0,464,0,0,0,0,0
8596.0,12,0,51,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,30,0,228,0,464,0,0,0,0,0
8625.0,27,0,47,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,28,0,319,0,438,0,0,0,0,0
8656.0,27,0,48,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,28,0,322,0,443,0,0,0,0,0
8686.0,24,0,44,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,28,0,304,0,422,0,0,0,0,0
8716.0,24,0,44,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,35,0,304,0,422,0,0,0,0,0
8746.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,9,0,35,0,56,0,0,0,0,0
8776.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,12,0,32,0,0,2,1,0
8806.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,2,0,23,0,0,0,0,0
8835.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,2,0,23,0,0,0,0,0
8866.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,1,0,0,0,1,0,3,0
8896.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,1,0,0,0,1,0,3,0
8926.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,121,0,0,0,0,0,1,0,0,0,1,0,3,0
8955.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,134,0,2,0,0,0,0,1,0,0,0,0,0,0
8985.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,27,0,0,0,0,0,1,0,0,0,0,0,0,1
9015.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9046.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,0,0,0,0,0,0,0,0
9076.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,80,0,0,0,8,0,0,0,0,0,0,0,0,0
9106.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,80,0,0,0,8,0,0,0,0,0,0,0,0,0
9136.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,0,1,0,0,0,0,0,0
9166.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,8,0,0,1,0,0,0,0,0,0
9195.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,132,0,0,0,0,0,0,0,0,0,0,0,0,0
9226.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,75,0,0,26,119,0,0,0,0,0,0,0,0,0
9256.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,26,119,0,0,0,1,0,0,0,0,0
9286.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,26,119,0,0,0,1,0,0,0,0,0
9316.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,26,119,0,0,0,1,0,0,0,0,0
9345.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,95,0,0,0,0,1,0,0,0,0,1
9376.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,95,0,0,0,0,1,0,0,0,0,1
9406.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,95,0,0,0,0,2,0,0,0,0,1
9435.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,24,0,0,0,0,2,0,0,0,0,0
9466.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,24,0,0,0,0,2,0,0,0,0,0
9495.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,24,0,0,0,0,2,0,0,0,0,0
9526.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,24,0,0,0,0,0,0,0,0,0,0
9556.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,24,0,0,0,0,0,0,0,0,0,0
9586.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,114,0,0,0,0,0,0,0,0,0,0
9616.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,232,0,0,0,0,0,0,0,0,0,0
9645.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,216,0,0,0,0,0,0,0,0,0,0
9676.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,127,0,0,0,0,0,0,0,0,0,0
9706.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,165,0,0,0,0,0,0,0,0,0,0
9736.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,165,0,0,1,0,0,0,0,0,0,0
9766.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,224,0,0,1,0,0,0,0,0,1,0
9795.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,224,0,0,0,0,0,0,0,0,1,0
9826.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,224,0,0,0,0,0,0,0,0,1,0
9856.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,260,0,0,0,0,0,0,0,0,0,0
9886.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,260,0,0,0,0,0,0,0,0,0,0
9916.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,304,0,0,1,0,0,0,0,2,32,0
9945.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,304,0,0,0,0,0,0,0,2,32,0
9976.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,304,0,0,0,0,0,0,0,2,32,0
10006.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,304,0,0,0,0,0,0,0,2,32,0
10036.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,304,0,0,0,0,0,0,0,2,32,0
10066.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,304,0,0,0,0,0,0,0,2,32,0
10095.0,0,0,0,0,0,0,74,0,0,100,100,0,50,50,100,0,0,0,0,306,0,0,0,0,0,0,0,0,628,0
10126.0,0,0,0,0,0,0,74,0,0,100,100,0,50,50,100,0,0,0,0,306,0,0,0,0,0,0,0,0,628,0
10156.0,0,0,0,0,0,0,76,0,0,100,100,0,50,50,100,0,0,0,0,290,0,0,0,0,0,0,0,0,640,1
10186.0,0,0,0,0,0,0,76,0,0,100,100,0,50,50,100,0,0,0,0,290,0,0,0,0,0,0,0,0,640,1
10216.0,0,0,0,0,0,0,76,0,0,100,100,0,50,50,100,0,0,0,0,290,0,0,0,0,0,0,0,0,640,1
10246.0,0,0,0,0,0,0,77,0,0,100,100,0,50,50,100,0,0,0,0,282,0,0,0,0,0,0,0,0,647,0
10276.0,0,0,0,0,0,0,77,0,0,100,100,0,50,50,100,0,0,0,0,282,0,0,1,0,0,0,0,0,647,0
10306.0,0,0,0,0,0,0,77,0,0,100,100,0,50,50,100,0,0,0,0,197,0,0,1,0,0,0,0,0,646,0
10336.0,0,0,0,0,0,0,64,0,0,100,100,0,50,50,100,0,0,0,0,71,0,0,1,0,0,0,0,0,561,0
10366.0,0,0,0,0,0,0,33,0,0,100,100,0,50,50,100,0,0,0,0,216,40,0,1,0,0,0,0,0,364,0
10396.0,0,0,0,0,0,0,33,0,0,100,100,0,50,50,100,0,0,0,0,216,40,0,1,0,0,0,0,0,364,0
10426.0,0,0,0,0,0,0,33,0,0,100,100,0,50,50,100,0,0,0,0,216,40,0,0,0,0,0,0,0,364,0
10456.0,0,0,0,0,0,0,33,0,0,100,100,0,50,50,100,0,0,0,0,216,40,0,0,0,0,0,0,0,364,0
10486.0,0,0,0,0,0,0,33,0,0,100,100,0,50,50,100,0,0,0,0,216,40,0,5,0,1,0,0,0,364,0
10516.0,0,0,0,0,0,0,33,0,0,100,100,0,50,50,100,0,0,0,0,216,40,0,0,0,0,0,0,0,364,0
10546.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,6,0,0,0,0,1,0,0,0,47,0
10576.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,6,0,0,0,0,1,0,0,0,47,0
10606.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,1,0,0,0,26,0
10636.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,1,0,0,0,20,0
10666.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,1,0,0,0,13,0
10696.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,1,0,0,0,13,0
10726.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,1,0,0,0,8,0
10756.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,53,0,0,0,8,0
10785.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,53,0,0,0,5,0
10816.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,53,0,0,0,5,0
10846.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,25,0,0,0,0,0,1,20,0,0,0,5,0
10875.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,25,0,0,0,0,0,1,18,0,0,0,5,0
10906.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,2,0,0,0,0,0,10,0
10936.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,0,0,2,0,0,0,0,0,11,0
10966.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,143,0,0,0,0,0,0,0,1,0,0,0,11,0
10996.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,189,0,69,0,0,2,0,2,0,0,0,17,0
11026.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,217,0,69,0,0,0,0,0,0,0,0,17,0
11056.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,217,0,183,0,0,0,0,0,0,0,0,11,0
11086.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,217,0,80,0,0,0,0,0,0,0,0,14,0
11115.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,250,0,80,0,0,0,0,0,0,0,0,14,0
11146.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,250,0,0,0,0,0,0,0,0,1,0,5,0
11176.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,150,306,0,25,0,0,0,0,0,0,0,0,2,0
11206.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,150,306,0,39,0,0,0,0,0,0,0,0,1,0
11236.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,150,306,0,39,0,0,0,0,0,0,0,0,1,0
11266.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,114,0,0,0,0,0,0,1,0,3,0
11296.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,128,0,0,0,0,0,0,0,0,0,0
11326.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,167,19,0,128,0,0,1,0,0,0,0,0,0,0
11356.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,194,0,0,128,0,0,1,0,0,0,0,0,0,0
11386.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,188,11,0,101,0,0,0,0,0,0,1,1,0,0
11416.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,188,11,0,60,0,0,0,0,0,0,1,0,0,0
11446.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,133,48,0,60,0,0,0,0,0,0,1,0,0,0
11476.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,105,5,0,36,0,0,1,0,0,0,0,0,0,0
11506.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,105,5,0,36,0,0,1,0,0,0,0,0,0,0
11536.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,56,0,0,83,0,0,0,0,0,0,0,0,0,0
11566.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,56,0,0,97,0,0,0,0,0,0,0,0,0,0
11596.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,97,0,0,0,0,0,0,0,0,0,0
11626.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,7,0,0,0,0,0,0,0,0,0,0
11656.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,98,0,0,0,16,0,0,0,0,0,0,0,0,0
11686.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,98,0,0,0,44,0,0,0,0,0,0,1,0,0
11716.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,98,0,0,0,35,0,0,0,0,0,0,0,0,0
11746.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,98,0,0,0,20,0,0,0,0,0,0,2,0,0
11776.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,0,0,0,0,20,0,0,1,44,0,0,2,0,0
11806.0,0,0,4,0,0,0,0,0,66,34,100,0,100,0,50,50,40,0,0,0,20,0,2,0,173,0,0,0,5,0
11836.0,0,0,14,0,0,0,0,0,100,0,100,0,100,0,50,50,88,0,0,0,0,0,2,0,237,0,0,0,10,0
11866.0,0,0,14,0,0,0,0,0,100,0,100,0,100,0,50,50,88,0,0,0,0,0,2,0,237,0,0,0,10,0
11896.0,0,0,35,0,0,0,0,0,100,0,100,0,100,0,50,50,16,0,0,0,9,0,0,0,363,0,0,0,34,0
11926.0,0,0,32,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,9,0,0,0,347,0,0,0,34,0
11956.0,0,0,32,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,0,0,0,0,347,0,0,0,38,1
11986.0,0,0,38,0,0,0,0,0,100,0,100,0,100,0,50,50,0,128,0,0,0,0,0,0,384,0,0,0,38,1
12016.0,0,0,36,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,0,0,0,0,372,0,0,0,37,0
12046.0,0,0,36,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,0,0,0,0,372,0,0,0,40,0
12076.0,0,0,36,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,0,0,0,0,372,0,0,0,40,0
12105.0,0,0,31,0,0,0,0,0,100,0,100,0,100,0,50,50,0,0,0,0,0,0,2,1,341,0,0,0,47,1
12136.0,0,0,5,0,0,0,0,0,66,34,100,0,100,0,50,50,0,0,0,0,0,0,0,0,183,0,0,0,49,0
12166.0,0,0,5,0,0,0,0,0,66,34,100,0,100,0,50,50,0,0,0,0,0,0,0,0,183,0,0,0,49,0
12196.0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,33,0,0,0,0,0,0,0,23,0,0,0,49,0
