version
10
timestamp,L_value1,L_value2,L_value3,L_value4,R_value1,R_value2,R_value3,R_value4,COP_Left,COP_Right,COP_Front,COP_Back,COP_Left_Front,COP_Left_Back,COP_Right_Front,COP_Right_Back,L_ACC_X,L_ACC_Y,L_ACC_Z,R_ACC_X,R_ACC_Y,R_ACC_Z,L_value1_raw,L_value2_raw,L_value3_raw,L_value4_raw,R_value1_raw,R_value2_raw,R_value3_raw,R_value4_raw
5411,0,0,0,0,4,0,34,93,0,100,25,75,50,50,25,75,0,0,0,0,0,0,39.0,0.0,71.0,0.0,149.0,85.0,333.0,556.0
5444,0,0,0,0,5,0,35,93,0,100,26,74,50,50,26,74,0,0,0,0,0,0,38.0,0.0,66.0,0.0,152.0,84.0,341.0,557.0
5477,0,0,0,0,4,0,36,93,0,100,26,74,50,50,26,74,0,0,0,0,0,0,37.0,0.0,61.0,0.0,151.0,85.0,345.0,557.0
5510,0,0,0,0,5,0,36,93,0,100,27,73,50,50,27,73,0,0,0,0,0,0,36.0,0.0,55.0,0.0,156.0,85.0,348.0,558.0
5543,0,0,0,0,5,0,36,94,0,100,27,73,50,50,27,73,0,0,0,0,0,0,35.0,0.0,53.0,0.0,155.0,81.0,347.0,560.0
5576,0,0,0,0,5,0,36,95,0,100,27,73,50,50,27,73,0,0,0,0,0,0,30.0,0.0,50.0,0.0,157.0,79.0,348.0,565.0
5609,0,0,0,0,6,0,36,95,0,100,27,73,50,50,27,73,0,0,0,0,0,0,31.0,0.0,47.0,0.0,158.0,75.0,350.0,569.0
5642,0,0,0,0,5,0,35,96,0,100,26,74,50,50,26,74,0,0,0,0,0,0,29.0,0.0,45.0,0.0,157.0,72.0,344.0,570.0
5675,0,0,0,0,5,0,35,96,0,100,26,74,50,50,26,74,0,0,0,0,0,0,27.0,0.0,41.0,0.0,156.0,67.0,343.0,572.0
5708,0,0,0,0,6,0,34,97,0,100,25,75,50,50,25,75,0,0,0,0,0,0,27.0,0.0,38.0,0.0,158.0,64.0,338.0,575.0
5741,0,0,0,0,5,0,33,97,0,100,25,75,50,50,25,75,0,0,0,0,0,0,28.0,0.0,34.0,0.0,157.0,57.0,331.0,579.0
5774,0,0,0,0,5,0,32,98,0,100,24,76,50,50,24,76,0,0,0,0,0,0,25.0,0.0,33.0,0.0,153.0,50.0,323.0,584.0
5807,0,0,0,0,4,0,30,99,0,100,22,78,50,50,22,78,0,0,0,0,0,0,24.0,0.0,32.0,0.0,149.0,44.0,309.0,587.0
5840,0,0,0,0,4,0,29,99,0,100,22,78,50,50,22,78,0,0,0,0,0,0,26.0,0.0,35.0,0.0,149.0,40.0,302.0,585.0
5873,0,0,0,0,4,0,27,97,0,100,21,79,50,50,21,79,0,0,0,0,0,0,34.0,0.0,44.0,0.0,146.0,37.0,292.0,578.0
5906,0,0,0,0,3,0,24,94,0,100,20,80,50,50,20,80,0,0,0,0,0,0,47.0,0.0,73.0,0.0,143.0,34.0,276.0,560.0
5939,0,0,0,0,3,0,21,87,0,100,19,81,50,50,19,81,0,0,0,0,0,0,56.0,0.0,119.0,5.0,142.0,34.0,254.0,529.0
5972,0,0,6,0,3,0,18,78,5,95,22,78,100,0,18,82,0,0,0,0,0,0,63.0,0.0,161.0,36.0,140.0,34.0,235.0,484.0
6005,0,0,13,10,2,0,14,66,22,78,24,76,50,50,16,84,0,0,0,0,0,0,69.0,0.0,203.0,143.0,133.0,30.0,209.0,423.0
6038,0,0,19,40,1,0,10,51,49,51,21,79,28,72,15,85,0,0,0,0,0,0,74.0,0.0,240.0,294.0,128.0,30.0,184.0,346.0
6071,0,0,24,61,0,0,5,27,72,28,21,79,24,76,14,86,0,0,0,0,0,0,80.0,0.0,274.0,399.0,121.0,30.0,156.0,228.0
6104,0,0,31,75,0,0,1,0,98,2,26,74,25,75,100,0,0,0,0,0,0,0,83.0,0.0,314.0,467.0,111.0,27.0,128.0,70.0
6137,0,0,36,85,0,0,0,0,100,0,26,74,26,74,50,50,0,0,0,0,0,0,88.0,0.0,351.0,517.0,85.0,19.0,88.0,52.0
6170,0,0,42,92,0,0,0,0,100,0,27,73,27,73,50,50,0,0,0,0,0,0,94.0,0.0,387.0,550.0,64.0,11.0,61.0,56.0
6203,0,0,47,95,0,0,0,0,100,0,29,71,29,71,50,50,0,0,0,0,0,0,94.0,0.0,418.0,566.0,42.0,3.0,47.0,41.0
6236,0,0,50,96,0,0,0,0,100,0,30,70,30,70,50,50,0,0,0,0,0,0,99.0,0.0,437.0,573.0,25.0,0.0,28.0,24.0
6269,0,0,52,96,0,0,0,0,100,0,31,69,31,69,50,50,0,0,0,0,0,0,99.0,0.0,451.0,574.0,18.0,0.0,16.0,10.0
6302,0,0,54,97,0,0,0,0,100,0,32,68,32,68,50,50,0,0,0,0,0,0,101.0,0.0,463.0,575.0,12.0,0.0,10.0,2.0
6335,0,0,56,96,0,0,0,0,100,0,32,68,32,68,50,50,0,0,0,0,0,0,100.0,0.0,474.0,573.0,5.0,0.0,3.0,0.0
6368,0,0,57,95,0,0,0,0,100,0,33,67,33,67,50,50,0,0,0,0,0,0,103.0,0.0,482.0,568.0,4.0,0.0,2.0,0.0
6401,0,0,59,95,0,0,0,0,100,0,34,66,34,66,50,50,0,0,0,0,0,0,104.0,0.0,490.0,565.0,0.0,0.0,0.0,0.0
6434,0,0,60,93,0,0,0,0,100,0,34,66,34,66,50,50,0,0,0,0,0,0,107.0,0.0,495.0,557.0,0.0,0.0,0.0,0.0
6467,0,0,60,91,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,110.0,0.0,498.0,548.0,0.0,0.0,0.0,0.0
6500,0,0,61,91,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,113.0,0.0,503.0,547.0,0.0,0.0,0.0,0.0
6533,0,0,61,90,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,117.0,0.0,506.0,543.0,0.0,0.0,0.0,0.0
6566,0,0,62,90,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,117.0,0.0,509.0,542.0,0.0,0.0,0.0,0.0
6599,0,0,61,91,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,121.0,0.0,507.0,545.0,0.0,0.0,0.0,0.0
6632,0,0,62,91,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,120.0,0.0,508.0,545.0,0.0,0.0,0.0,0.0
6665,0,0,61,92,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,123.0,0.0,502.0,550.0,0.0,0.0,0.0,0.0
6698,0,0,60,92,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,123.0,0.0,497.0,553.0,0.0,0.0,0.0,0.0
6731,0,0,60,92,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,123.0,0.0,498.0,551.0,0.0,0.0,0.0,0.0
6764,0,0,60,92,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,124.0,0.0,497.0,550.0,0.0,0.0,0.0,0.0
6797,0,0,60,91,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,123.0,0.0,499.0,545.0,0.0,0.0,0.0,0.0
6830,0,0,59,88,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,124.0,0.0,494.0,532.0,0.0,0.0,0.0,0.0
6863,0,0,59,84,0,0,0,0,100,0,37,63,37,63,50,50,0,0,0,0,0,0,126.0,0.0,491.0,512.0,6.0,0.0,0.0,0.0
6896,0,0,57,77,0,0,0,0,100,0,38,62,38,62,50,50,0,0,0,0,0,0,126.0,0.0,480.0,475.0,18.0,0.0,0.0,0.0
6929,0,0,56,66,0,0,0,0,100,0,41,59,41,59,50,50,0,0,0,0,0,0,125.0,0.0,473.0,424.0,30.0,0.0,19.0,3.0
6962,0,0,54,50,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,125.0,0.0,461.0,343.0,43.0,9.0,45.0,49.0
6995,0,0,51,24,0,0,0,16,82,18,51,49,63,37,0,100,0,0,0,0,0,0,125.0,0.0,443.0,213.0,53.0,11.0,75.0,173.0
7028,0,0,48,0,0,0,0,42,51,49,48,52,100,0,0,100,0,0,0,0,0,0,122.0,1.0,426.0,67.0,63.0,21.0,104.0,304.0
7061,0,0,44,0,0,0,2,61,40,60,38,62,100,0,3,97,0,0,0,0,0,0,119.0,0.0,398.0,58.0,74.0,26.0,135.0,398.0
7094,0,0,37,0,0,0,8,74,31,69,34,66,100,0,8,92,0,0,0,0,0,0,110.0,0.0,357.0,55.0,82.0,33.0,175.0,461.0
7127,0,0,28,0,0,0,16,81,22,78,31,69,100,0,14,86,0,0,0,0,0,0,99.0,0.0,300.0,36.0,96.0,49.0,224.0,498.0
7160,0,0,19,0,0,0,22,85,15,85,28,72,100,0,17,83,0,0,0,0,0,0,85.0,0.0,243.0,20.0,109.0,67.0,261.0,519.0
7193,0,0,8,0,2,0,27,88,6,94,26,74,100,0,21,79,0,0,0,0,0,0,73.0,0.0,172.0,11.0,133.0,87.0,294.0,531.0
7226,0,0,0,0,5,0,32,87,0,100,26,74,50,50,26,74,0,0,0,0,0,0,60.0,0.0,112.0,5.0,153.0,97.0,324.0,528.0
7259,0,0,0,0,8,0,36,85,0,100,30,70,50,50,30,70,0,0,0,0,0,0,44.0,0.0,90.0,0.0,174.0,108.0,350.0,518.0
7292,0,0,0,0,11,0,41,83,0,100,34,66,50,50,34,66,0,0,0,0,0,0,40.0,0.0,79.0,0.0,192.0,116.0,377.0,507.0
7325,0,0,0,0,14,0,43,80,0,100,37,63,50,50,37,63,0,0,0,0,0,0,43.0,0.0,72.0,0.0,210.0,122.0,389.0,493.0
7358,0,0,0,0,16,0,44,79,0,100,39,61,50,50,38,62,0,0,0,0,0,0,36.0,0.0,68.0,0.0,220.0,125.0,398.0,486.0
7391,0,0,0,0,17,1,46,78,0,100,40,60,50,50,40,60,0,0,0,0,0,0,35.0,0.0,63.0,0.0,227.0,129.0,412.0,482.0
7424,0,0,0,0,17,1,47,78,0,100,41,59,50,50,41,59,0,0,0,0,0,0,35.0,0.0,56.0,0.0,229.0,131.0,419.0,480.0
7457,0,0,0,0,19,2,49,77,0,100,42,58,50,50,42,58,0,0,0,0,0,0,33.0,0.0,51.0,0.0,239.0,136.0,431.0,477.0
7490,0,0,0,0,20,2,50,75,0,100,44,56,50,50,43,57,0,0,0,0,0,0,31.0,0.0,49.0,0.0,245.0,137.0,436.0,468.0
7523,0,0,0,0,20,2,50,76,0,100,44,56,50,50,44,56,0,0,0,0,0,0,30.0,0.0,46.0,0.0,251.0,138.0,438.0,470.0
7556,0,0,0,0,21,3,50,76,0,100,44,56,50,50,43,57,0,0,0,0,0,0,30.0,0.0,44.0,0.0,252.0,139.0,434.0,474.0
7589,0,0,0,0,21,3,50,79,0,100,43,57,50,50,42,58,0,0,0,0,0,0,26.0,0.0,43.0,0.0,253.0,139.0,433.0,487.0
7622,0,0,0,0,21,2,50,79,0,100,43,57,50,50,42,58,0,0,0,0,0,0,25.0,0.0,37.0,0.0,253.0,133.0,433.0,488.0
7655,0,0,0,0,21,1,49,80,0,100,42,58,50,50,42,58,0,0,0,0,0,0,25.0,0.0,34.0,0.0,254.0,129.0,428.0,492.0
7688,0,0,0,0,21,1,49,81,0,100,42,58,50,50,42,58,0,0,0,0,0,0,24.0,0.0,35.0,0.0,254.0,127.0,430.0,499.0
7721,0,0,0,0,21,0,48,80,0,100,42,58,50,50,42,58,0,0,0,0,0,0,28.0,0.0,39.0,0.0,253.0,122.0,425.0,491.0
7754,0,0,0,0,21,0,48,77,0,100,42,58,50,50,42,58,0,0,0,0,0,0,40.0,0.0,77.0,0.0,253.0,118.0,424.0,477.0
7787,0,0,1,0,20,0,48,73,1,99,44,56,100,0,43,57,0,0,0,0,0,0,54.0,2.0,131.0,0.0,251.0,115.0,424.0,459.0
7820,0,0,10,0,19,0,47,68,6,94,48,52,100,0,44,56,0,0,0,0,0,0,68.0,6.0,183.0,0.0,244.0,111.0,416.0,433.0
7853,0,0,16,0,18,0,46,59,11,89,53,47,100,0,47,53,0,0,0,0,0,0,78.0,10.0,225.0,0.0,237.0,108.0,408.0,386.0
7886,0,0,22,0,17,0,44,46,16,84,59,41,100,0,52,48,0,0,0,0,0,0,85.0,8.0,258.0,0.0,231.0,106.0,396.0,324.0
7919,0,0,27,0,16,0,42,31,23,77,69,31,100,0,60,40,0,0,0,0,0,0,88.0,6.0,290.0,9.0,222.0,106.0,385.0,249.0
7952,0,0,30,0,13,0,39,16,31,69,80,20,100,0,72,28,0,0,0,0,0,0,90.0,5.0,313.0,51.0,202.0,97.0,364.0,171.0
7985,0,0,34,20,11,0,34,2,51,49,74,26,57,43,94,6,0,0,0,0,0,0,91.0,1.0,333.0,194.0,189.0,92.0,336.0,101.0
8018,0,0,37,48,8,0,26,0,71,29,55,45,39,61,100,0,0,0,0,0,0,0,93.0,3.0,352.0,331.0,172.0,79.0,286.0,45.0
8051,0,0,40,65,4,0,17,0,82,18,44,56,33,67,100,0,0,0,0,0,0,0,98.0,3.0,373.0,419.0,151.0,65.0,227.0,1.0
8084,0,0,44,77,1,0,7,0,93,7,36,64,32,68,100,0,0,0,0,0,0,0,104.0,3.0,397.0,478.0,132.0,54.0,165.0,38.0
8117,0,0,48,87,0,0,0,0,100,0,31,69,31,69,50,50,0,0,0,0,0,0,109.0,1.0,421.0,526.0,106.0,44.0,117.0,33.0
8150,0,0,50,94,0,0,0,0,100,0,31,69,31,69,50,50,0,0,0,0,0,0,111.0,0.0,438.0,560.0,79.0,25.0,75.0,27.0
8183,0,0,53,97,0,0,0,0,100,0,31,69,31,69,50,50,0,0,0,0,0,0,111.0,0.0,452.0,576.0,54.0,12.0,58.0,19.0
8216,0,0,55,98,0,0,0,0,100,0,31,69,31,69,50,50,0,0,0,0,0,0,110.0,0.0,464.0,583.0,38.0,3.0,36.0,15.0
8249,0,0,55,98,0,0,0,0,100,0,31,69,31,69,50,50,0,0,0,0,0,0,106.0,0.0,468.0,584.0,25.0,0.0,21.0,0.0
8282,0,0,56,97,0,0,0,0,100,0,32,68,32,68,50,50,0,0,0,0,0,0,104.0,0.0,473.0,579.0,18.0,0.0,13.0,0.0
8315,0,0,57,95,0,0,0,0,100,0,33,67,33,67,50,50,0,0,0,0,0,0,100.0,1.0,479.0,567.0,11.0,0.0,5.0,0.0
8348,0,0,57,94,0,0,0,0,100,0,33,67,33,67,50,50,0,0,0,0,0,0,97.0,0.0,482.0,561.0,5.0,0.0,0.0,0.0
8381,0,0,58,94,0,0,0,0,100,0,34,66,34,66,50,50,0,0,0,0,0,0,95.0,0.0,486.0,560.0,1.0,0.0,0.0,0.0
8414,0,0,59,94,0,0,0,0,100,0,34,66,34,66,50,50,0,0,0,0,0,0,95.0,0.0,491.0,560.0,0.0,0.0,0.0,0.0
8447,0,0,60,94,0,0,0,0,100,0,34,66,34,66,50,50,0,0,0,0,0,0,95.0,0.0,495.0,560.0,0.0,0.0,0.0,0.0
8480,0,0,61,94,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,95.0,0.0,502.0,560.0,0.0,0.0,0.0,0.0
8513,0,0,61,93,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,97.0,0.0,503.0,556.0,0.0,0.0,0.0,0.0
8546,0,0,62,92,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,101.0,0.0,508.0,550.0,0.0,0.0,0.0,0.0
8579,0,0,62,91,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,103.0,0.0,509.0,549.0,0.0,0.0,0.0,0.0
8612,0,0,61,91,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,106.0,0.0,507.0,548.0,0.0,0.0,0.0,0.0
8645,0,0,61,91,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,109.0,2.0,507.0,546.0,0.0,0.0,0.0,0.0
8678,0,0,61,91,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,109.0,0.0,507.0,547.0,0.0,0.0,0.0,0.0
8711,0,0,61,91,0,0,0,0,100,0,35,65,35,65,50,50,0,0,0,0,0,0,114.0,0.0,505.0,548.0,0.0,0.0,0.0,0.0
8744,0,0,61,90,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,117.0,1.0,505.0,542.0,0.0,0.0,0.0,0.0
8777,0,0,61,87,0,0,0,0,100,0,36,64,36,64,50,50,0,0,0,0,0,0,117.0,0.0,506.0,529.0,0.0,0.0,0.0,0.0
8810,0,0,61,84,0,0,0,0,100,0,37,63,37,63,50,50,0,0,0,0,0,0,123.0,2.0,503.0,510.0,13.0,0.0,0.0,0.0
8843,1,0,61,77,0,0,0,0,100,0,40,60,40,60,50,50,0,0,0,0,0,0,127.0,0.0,502.0,477.0,25.0,0.0,0.0,0.0
8876,2,0,60,68,0,0,0,0,100,0,43,57,43,57,50,50,0,0,0,0,0,0,136.0,4.0,499.0,433.0,41.0,0.0,22.0,0.0
8909,3,0,60,53,0,0,0,0,100,0,49,51,49,51,50,50,0,0,0,0,0,0,143.0,4.0,495.0,357.0,56.0,15.0,50.0,0.0
8942,4,0,59,32,0,0,0,0,100,0,61,39,61,39,50,50,0,0,0,0,0,0,151.0,8.0,492.0,254.0,73.0,30.0,90.0,4.0
8975,5,0,58,6,0,0,1,0,97,3,89,11,89,11,100,0,0,0,0,0,0,0,155.0,6.0,487.0,123.0,91.0,47.0,130.0,14.0
9008,6,0,57,0,0,0,11,0,84,16,100,0,100,0,100,0,0,0,0,0,0,0,159.0,9.0,477.0,26.0,118.0,65.0,190.0,87.0
9041,5,0,54,0,3,0,19,19,59,41,77,23,100,0,48,52,0,0,0,0,0,0,152.0,8.0,460.0,11.0,139.0,80.0,239.0,186.0
9074,3,0,50,0,5,0,24,41,42,58,62,38,100,0,37,63,0,0,0,0,0,0,141.0,6.0,433.0,19.0,156.0,90.0,274.0,298.0
9107,0,0,40,0,9,0,30,57,29,71,53,47,100,0,36,64,0,0,0,0,0,0,123.0,1.0,374.0,17.0,177.0,97.0,310.0,377.0
9140,0,0,29,0,13,0,36,66,20,80,49,51,100,0,38,62,0,0,0,0,0,0,106.0,0.0,307.0,11.0,202.0,109.0,347.0,423.0
9173,0,0,17,0,18,0,40,67,12,88,48,52,100,0,42,58,0,0,0,0,0,0,87.0,0.0,231.0,3.0,235.0,125.0,373.0,429.0
9206,0,0,5,0,23,3,44,66,3,97,48,52,100,0,46,54,0,0,0,0,0,0,68.0,0.0,153.0,0.0,267.0,139.0,398.0,424.0
9239,0,0,0,0,27,5,48,63,0,100,50,50,50,50,50,50,0,0,0,0,0,0,52.0,0.0,109.0,0.0,294.0,153.0,423.0,408.0
9272,0,0,0,0,30,6,51,58,0,100,55,45,50,50,54,46,0,0,0,0,0,0,45.0,0.0,90.0,0.0,311.0,160.0,444.0,382.0
9305,0,0,0,0,32,7,53,54,0,100,57,43,50,50,57,43,0,0,0,0,0,0,40.0,0.0,82.0,0.0,321.0,166.0,457.0,363.0
9338,0,0,0,0,33,8,56,50,0,100,60,40,50,50,60,40,0,0,0,0,0,0,40.0,0.0,75.0,0.0,330.0,170.0,470.0,343.0
9371,0,0,0,0,34,8,57,46,0,100,63,37,50,50,62,38,0,0,0,0,0,0,37.0,0.0,70.0,0.0,335.0,174.0,481.0,322.0
9404,0,0,0,0,35,9,59,43,0,100,65,35,50,50,64,36,0,0,0,0,0,0,37.0,0.0,65.0,0.0,339.0,177.0,491.0,306.0
9437,0,0,0,0,35,9,60,41,0,100,67,33,50,50,66,34,0,0,0,0,0,0,35.0,0.0,57.0,0.0,342.0,180.0,499.0,298.0
9470,0,0,0,0,36,10,61,42,0,100,67,33,50,50,66,34,0,0,0,0,0,0,33.0,0.0,54.0,0.0,345.0,185.0,507.0,303.0
9503,0,0,0,0,36,10,62,42,0,100,67,33,50,50,66,34,0,0,0,0,0,0,32.0,0.0,49.0,0.0,345.0,184.0,508.0,303.0
9536,0,0,0,0,36,10,62,40,0,100,68,32,50,50,67,33,0,0,0,0,0,0,29.0,0.0,49.0,0.0,348.0,184.0,510.0,292.0
9569,0,0,0,0,38,10,63,37,0,100,70,30,50,50,69,31,0,0,0,0,0,0,28.0,0.0,46.0,0.0,358.0,188.0,518.0,278.0
9602,0,0,0,0,38,10,64,33,0,100,73,27,50,50,72,28,0,0,0,0,0,0,28.0,0.0,44.0,0.0,362.0,188.0,522.0,255.0
9635,0,0,0,0,39,12,66,27,0,100,77,23,50,50,76,24,0,0,0,0,0,0,29.0,0.0,40.0,0.0,369.0,195.0,533.0,225.0
9668,0,0,0,0,40,12,66,20,0,100,82,18,50,50,81,19,0,0,0,0,0,0,23.0,0.0,43.0,0.0,375.0,197.0,536.0,194.0
9701,0,0,0,0,41,12,67,14,0,100,87,13,50,50,86,14,0,0,0,0,0,0,26.0,0.0,48.0,0.0,380.0,197.0,539.0,161.0
9734,0,0,0,0,41,13,66,6,0,100,93,7,50,50,93,7,0,0,0,0,0,0,39.0,1.0,116.0,0.0,380.0,202.0,538.0,121.0
9767,0,0,11,0,41,13,67,0,8,92,100,0,100,0,100,0,0,0,0,0,0,0,62.0,9.0,189.0,0.0,379.0,202.0,540.0,74.0
9800,0,0,21,0,41,13,66,0,15,85,100,0,100,0,100,0,0,0,0,0,0,0,92.0,19.0,253.0,0.0,379.0,207.0,537.0,32.0
9833,0,0,30,0,40,13,65,0,21,79,100,0,100,0,100,0,0,0,0,0,0,0,123.0,31.0,309.0,0.0,371.0,205.0,527.0,0.0
9866,6,0,38,0,38,13,64,0,29,71,100,0,100,0,100,0,0,0,0,0,0,0,163.0,36.0,359.0,0.0,362.0,206.0,520.0,0.0
9899,11,0,44,0,35,13,61,0,35,65,100,0,100,0,100,0,0,0,0,0,0,0,190.0,42.0,397.0,0.0,339.0,207.0,506.0,0.0
9932,15,0,49,0,31,12,59,0,40,60,100,0,100,0,100,0,0,0,0,0,0,0,219.0,51.0,428.0,33.0,316.0,200.0,489.0,0.0
9965,21,0,53,0,26,11,55,0,46,54,100,0,100,0,100,0,0,0,0,0,0,0,254.0,58.0,453.0,72.0,286.0,191.0,465.0,0.0
9998,26,0,58,7,19,8,47,0,56,44,94,6,90,10,100,0,0,0,0,0,0,0,286.0,62.0,486.0,129.0,244.0,172.0,419.0,0.0
10031,30,0,63,22,11,2,35,0,70,30,83,17,77,23,100,0,0,0,0,0,0,0,311.0,62.0,514.0,204.0,192.0,133.0,342.0,0.0
10064,34,0,66,39,4,0,20,0,84,16,72,28,68,32,100,0,0,0,0,0,0,0,337.0,63.0,537.0,288.0,149.0,93.0,250.0,0.0
10097,37,0,69,50,0,0,6,0,96,4,65,35,63,37,100,0,0,0,0,0,0,0,356.0,62.0,555.0,344.0,106.0,51.0,160.0,0.0
10130,38,0,71,57,0,0,0,0,100,0,61,39,61,39,50,50,0,0,0,0,0,0,359.0,57.0,566.0,378.0,77.0,19.0,90.0,0.0
10163,37,0,72,61,0,0,0,0,100,0,59,41,59,41,50,50,0,0,0,0,0,0,356.0,52.0,570.0,395.0,53.0,4.0,56.0,0.0
10196,37,0,73,61,0,0,0,0,100,0,59,41,59,41,50,50,0,0,0,0,0,0,353.0,47.0,581.0,398.0,38.0,0.0,33.0,0.0
10229,36,0,72,61,0,0,0,0,100,0,59,41,59,41,50,50,0,0,0,0,0,0,347.0,41.0,574.0,398.0,23.0,0.0,23.0,0.0
10262,35,0,72,60,0,0,0,0,100,0,59,41,59,41,50,50,0,0,0,0,0,0,339.0,32.0,574.0,391.0,14.0,0.0,11.0,0.0
10295,34,0,72,60,0,0,0,0,100,0,59,41,59,41,50,50,0,0,0,0,0,0,333.0,26.0,573.0,394.0,8.0,0.0,5.0,0.0
10328,32,0,72,62,0,0,0,0,100,0,58,42,58,42,50,50,0,0,0,0,0,0,325.0,24.0,573.0,404.0,3.0,0.0,0.0,0.0
10361,31,0,72,66,0,0,0,0,100,0,56,44,56,44,50,50,0,0,0,0,0,0,318.0,19.0,570.0,420.0,0.0,0.0,0.0,0.0
10394,29,0,71,69,0,0,0,0,100,0,54,46,54,46,50,50,0,0,0,0,0,0,305.0,16.0,568.0,438.0,0.0,0.0,0.0,0.0
10427,26,0,71,73,0,0,0,0,100,0,52,48,52,48,50,50,0,0,0,0,0,0,287.0,11.0,565.0,456.0,0.0,0.0,0.0,0.0
10460,24,0,70,75,0,0,0,0,100,0,50,50,50,50,50,50,0,0,0,0,0,0,270.0,6.0,561.0,469.0,0.0,0.0,0.0,0.0
10493,20,0,69,78,0,0,0,0,100,0,49,51,49,51,50,50,0,0,0,0,0,0,251.0,8.0,554.0,481.0,0.0,0.0,0.0,0.0
10526,17,0,68,79,0,0,0,0,100,0,47,53,47,53,50,50,0,0,0,0,0,0,231.0,8.0,551.0,489.0,0.0,0.0,0.0,0.0
10559,15,0,68,81,0,0,0,0,100,0,45,55,45,55,50,50,0,0,0,0,0,0,216.0,9.0,545.0,497.0,0.0,0.0,0.0,0.0
10592,13,0,67,82,0,0,0,0,100,0,44,56,44,56,50,50,0,0,0,0,0,0,202.0,5.0,541.0,503.0,0.0,0.0,0.0,0.0
10625,11,0,66,83,0,0,0,0,100,0,43,57,43,57,50,50,0,0,0,0,0,0,193.0,3.0,536.0,509.0,0.0,0.0,0.0,0.0
10658,9,0,66,84,0,0,0,0,100,0,42,58,42,58,50,50,0,0,0,0,0,0,180.0,3.0,533.0,512.0,0.0,0.0,0.0,0.0
10691,7,0,64,84,0,0,0,0,100,0,41,59,41,59,50,50,0,0,0,0,0,0,169.0,2.0,525.0,513.0,0.0,0.0,0.0,0.0
10724,5,0,63,84,0,0,0,0,100,0,40,60,40,60,50,50,0,0,0,0,0,0,157.0,2.0,519.0,511.0,0.0,0.0,0.0,0.0
10757,4,0,62,83,0,0,0,0,100,0,39,61,39,61,50,50,0,0,0,0,0,0,146.0,0.0,510.0,507.0,6.0,0.0,0.0,0.0
10790,2,0,60,79,0,0,0,0,100,0,39,61,39,61,50,50,0,0,0,0,0,0,136.0,0.0,497.0,489.0,16.0,0.0,0.0,0.0
10823,1,0,58,74,0,0,0,0,100,0,39,61,39,61,50,50,0,0,0,0,0,0,128.0,0.0,486.0,463.0,30.0,0.0,13.0,0.0
10856,0,0,56,65,0,0,0,0,100,0,41,59,41,59,50,50,0,0,0,0,0,0,123.0,2.0,473.0,418.0,41.0,0.0,37.0,7.0
10889,0,0,54,51,0,0,0,0,99,1,46,54,46,54,0,100,0,0,0,0,0,0,117.0,1.0,459.0,347.0,54.0,0.0,64.0,93.0
10922,0,0,51,32,0,0,0,23,78,22,43,57,57,43,0,100,0,0,0,0,0,0,111.0,1.0,443.0,251.0,63.0,10.0,92.0,205.0
10955,0,0,48,5,0,0,0,45,51,49,44,56,88,12,0,100,0,0,0,0,0,0,104.0,0.0,422.0,116.0,82.0,25.0,121.0,317.0
10988,0,0,42,0,0,0,6,61,38,62,40,60,100,0,8,92,0,0,0,0,0,0,93.0,0.0,386.0,86.0,98.0,40.0,160.0,395.0
11021,0,0,35,0,0,0,14,69,29,71,37,63,100,0,14,86,0,0,0,0,0,0,86.0,0.0,341.0,70.0,115.0,55.0,209.0,436.0
11054,0,0,25,0,3,0,22,74,20,80,36,64,100,0,22,78,0,0,0,0,0,0,77.0,0.0,281.0,41.0,142.0,75.0,262.0,462.0
11087,0,0,15,0,8,0,30,77,11,89,36,64,100,0,29,71,0,0,0,0,0,0,66.0,0.0,218.0,21.0,174.0,101.0,311.0,478.0
11120,0,0,4,0,16,0,36,76,3,97,37,63,100,0,36,64,0,0,0,0,0,0,57.0,0.0,145.0,11.0,220.0,118.0,346.0,472.0
